"hour","week","temp","htemp","atemp","hum","wind","Y"
13,2,0.555160142348754,0.407185628742515,0.575498575498576,0.204819277108434,0.343283582089552,297
14,2,0.580071174377224,0.413173652694611,0.584045584045584,0.192771084337349,0.417910447761194,279
15,2,0.594306049822064,0.410179640718563,0.595441595441595,0.180722891566265,0.417910447761194,270
16,2,0.619217081850534,0.440119760479042,0.646723646723647,0.192771084337349,0.298507462686567,286
17,2,0.565836298932384,0.458083832335329,0.603988603988604,0.253012048192771,0.26865671641791,299
18,2,0.523131672597865,0.464071856287425,0.552706552706553,0.301204819277108,0.313432835820896,382
19,2,0.501779359430605,0.467065868263473,0.535612535612536,0.325301204819277,0.298507462686567,637
20,2,0.494661921708185,0.488023952095808,0.50997150997151,0.36144578313253,0.373134328358209,431
21,2,0.480427046263345,0.5,0.487179487179487,0.397590361445783,0.417910447761194,294
22,2,0.448398576512456,0.517964071856287,0.581196581196581,0.469879518072289,0.194029850746269,335
23,2,0.423487544483986,0.505988023952096,0.561253561253561,0.481927710843373,0.119402985074627,291
24,2,0.409252669039146,0.494011976047904,0.478632478632479,0.481927710843373,0.208955223880597,197
1,3,0.387900355871886,0.491017964071856,0.415954415954416,0.506024096385542,0.343283582089552,159
2,3,0.373665480427046,0.488023952095808,0.415954415954416,0.518072289156627,0.298507462686567,150
3,3,0.370106761565836,0.464071856287425,0.427350427350427,0.481927710843373,0.253731343283582,123
4,3,0.366548042704626,0.467065868263473,0.515669515669516,0.493975903614458,0.194029850746269,57
5,3,0.362989323843416,0.425149700598802,0.512820512820513,0.421686746987952,0.194029850746269,38
6,3,0.362989323843416,0.410179640718563,0.393162393162393,0.397590361445783,0.343283582089552,66
7,3,0.345195729537367,0.425149700598802,0.498575498575499,0.44578313253012,0.0746268656716418,120
8,3,0.327402135231317,0.437125748502994,0.484330484330484,0.493975903614458,0.0895522388059701,302
9,3,0.352313167259786,0.407185628742515,0.504273504273504,0.409638554216867,0.17910447761194,646
10,3,0.405693950177936,0.410179640718563,0.547008547008547,0.349397590361446,0.149253731343284,340
11,3,0.476868327402135,0.437125748502994,0.603988603988604,0.313253012048193,0.119402985074627,197
12,3,0.530249110320285,0.410179640718563,0.646723646723647,0.228915662650602,0.134328358208955,264
13,3,0.562277580071174,0.422155688622755,0.672364672364672,0.216867469879518,0.149253731343284,290
14,3,0.604982206405694,0.455089820359281,0.658119658119658,0.216867469879518,0.208955223880597,284
15,3,0.590747330960854,0.431137724550898,0.695156695156695,0.204819277108434,0.119402985074627,262
16,3,0.583629893238434,0.461077844311377,0.621082621082621,0.240963855421687,0.26865671641791,281
17,3,0.558718861209964,0.473053892215569,0.615384615384615,0.27710843373494,0.208955223880597,309
18,3,0.540925266903915,0.470059880239521,0.598290598290598,0.289156626506024,0.208955223880597,397
19,3,0.537366548042705,0.476047904191617,0.595441595441595,0.301204819277108,0.208955223880597,603
20,3,0.533807829181495,0.473053892215569,0.578347578347578,0.301204819277108,0.253731343283582,417
21,3,0.523131672597865,0.482035928143713,0.555555555555556,0.325301204819277,0.298507462686567,311
22,3,0.505338078291815,0.511976047904192,0.626780626780627,0.385542168674699,0.194029850746269,310
23,3,0.491103202846975,0.51497005988024,0.54985754985755,0.409638554216867,0.223880597014925,306
24,3,0.466192170818505,0.526946107784431,0.512820512820513,0.457831325301205,0.26865671641791,221
1,4,0.451957295373665,0.508982035928144,0.512820512820513,0.44578313253012,0.223880597014925,202
2,4,0.444839857651246,0.508982035928144,0.501424501424501,0.457831325301205,0.238805970149254,170
3,4,0.437722419928826,0.529940119760479,0.572649572649573,0.506024096385542,0.164179104477612,118
4,4,0.451957295373665,0.535928143712575,0.504273504273504,0.493975903614458,0.253731343283582,67
5,4,0.451957295373665,0.535928143712575,0.512820512820513,0.493975903614458,0.223880597014925,47
6,4,0.451957295373665,0.529940119760479,0.584045584045584,0.481927710843373,0.194029850746269,75
7,4,0.444839857651246,0.51497005988024,0.578347578347578,0.469879518072289,0.164179104477612,123
8,4,0.444839857651246,0.502994011976048,0.578347578347578,0.44578313253012,0.149253731343284,327
9,4,0.466192170818505,0.502994011976048,0.595441595441595,0.421686746987952,0.17910447761194,665
10,4,0.516014234875445,0.550898203592814,0.635327635327635,0.433734939759036,0.194029850746269,354
11,4,0.608540925266904,0.583832335329341,0.655270655270655,0.373493975903614,0.223880597014925,232
12,4,0.622775800711744,0.592814371257485,0.641025641025641,0.373493975903614,0.328358208955224,308
13,4,0.665480427046263,0.610778443113772,0.689458689458689,0.349397590361446,0.298507462686567,362
14,4,0.683274021352313,0.604790419161677,0.706552706552707,0.325301204819277,0.298507462686567,312
15,4,0.686832740213523,0.538922155688623,0.686609686609687,0.240963855421687,0.417910447761194,343
16,4,0.669039145907473,0.523952095808383,0.666666666666667,0.240963855421687,0.432835820895522,333
17,4,0.612099644128114,0.586826347305389,0.601139601139601,0.373493975903614,0.492537313432836,329
18,4,0.569395017793594,0.544910179640719,0.592592592592593,0.36144578313253,0.328358208955224,446
19,4,0.544483985765125,0.565868263473054,0.658119658119658,0.421686746987952,0.0895522388059701,635
20,4,0.512455516014235,0.553892215568862,0.632478632478633,0.44578313253012,0.164179104477612,443
21,4,0.508896797153025,0.565868263473054,0.62962962962963,0.469879518072289,0.134328358208955,322
22,4,0.498220640569395,0.55688622754491,0.621082621082621,0.469879518072289,0.194029850746269,284
23,4,0.505338078291815,0.541916167664671,0.544159544159544,0.433734939759036,0.283582089552239,281
24,4,0.480427046263345,0.535928143712575,0.532763532763533,0.457831325301205,0.238805970149254,189
1,5,0.462633451957295,0.535928143712575,0.592592592592593,0.481927710843373,0.17910447761194,184
2,5,0.437722419928826,0.529940119760479,0.504273504273504,0.506024096385542,0.208955223880597,222
3,5,0.434163701067616,0.526946107784431,0.56980056980057,0.506024096385542,0.149253731343284,176
4,5,0.423487544483986,0.550898203592814,0.561253561253561,0.566265060240964,0.164179104477612,103
5,5,0.416370106761566,0.562874251497006,0.555555555555556,0.602409638554217,0.149253731343284,61
6,5,0.402135231316726,0.568862275449102,0.544159544159544,0.63855421686747,0.104477611940299,48
7,5,0.398576512455516,0.55688622754491,0.541310541310541,0.614457831325301,0.149253731343284,69
8,5,0.402135231316726,0.541916167664671,0.544159544159544,0.578313253012048,0.164179104477612,105
9,5,0.427046263345196,0.473053892215569,0.495726495726496,0.421686746987952,0.208955223880597,186
10,5,0.508896797153025,0.455089820359281,0.541310541310541,0.301204819277108,0.298507462686567,221
11,5,0.576512455516014,0.464071856287425,0.601139601139601,0.253012048192771,0.313432835820896,204
12,5,0.633451957295374,0.508982035928144,0.64957264957265,0.253012048192771,0.343283582089552,245
13,5,0.665480427046263,0.449101796407186,0.675213675213675,0.168674698795181,0.358208955223881,283
14,5,0.697508896797153,0.488023952095808,0.717948717948718,0.180722891566265,0.298507462686567,356
15,5,0.715302491103203,0.473053892215569,0.729344729344729,0.156626506024096,0.328358208955224,370
16,5,0.729537366548043,0.485029940119761,0.743589743589744,0.156626506024096,0.328358208955224,373
17,5,0.672597864768683,0.494011976047904,0.706552706552707,0.204819277108434,0.253731343283582,352
18,5,0.612099644128114,0.511976047904192,0.655270655270655,0.27710843373494,0.238805970149254,354
19,5,0.590747330960854,0.497005988023952,0.695156695156695,0.27710843373494,0.17910447761194,271
20,5,0.558718861209964,0.508982035928144,0.66951566951567,0.325301204819277,0.164179104477612,207
21,5,0.544483985765125,0.550898203592814,0.658119658119658,0.397590361445783,0.119402985074627,189
22,5,0.540925266903915,0.547904191616767,0.58974358974359,0.397590361445783,0.238805970149254,214
23,5,0.519572953736655,0.553892215568862,0.638176638176638,0.433734939759036,0.119402985074627,218
24,5,0.498220640569395,0.520958083832335,0.621082621082621,0.409638554216867,0.104477611940299,169
1,6,0.494661921708185,0.541916167664671,0.618233618233618,0.44578313253012,0.0298507462686567,192
2,6,0.476868327402135,0.541916167664671,0.603988603988604,0.469879518072289,0.0447761194029851,162
3,6,0.462633451957295,0.550898203592814,0.592592592592593,0.506024096385542,0.0895522388059701,128
4,6,0.451957295373665,0.568862275449102,0.584045584045584,0.55421686746988,0.104477611940299,102
5,6,0.434163701067616,0.541916167664671,0.56980056980057,0.530120481927711,0.104477611940299,62
6,6,0.437722419928826,0.502994011976048,0.572649572649573,0.457831325301205,0.104477611940299,40
7,6,0.434163701067616,0.541916167664671,0.56980056980057,0.530120481927711,0.134328358208955,38
8,6,0.444839857651246,0.51497005988024,0.578347578347578,0.469879518072289,0.164179104477612,60
9,6,0.498220640569395,0.529940119760479,0.54985754985755,0.421686746987952,0.238805970149254,122
10,6,0.569395017793594,0.508982035928144,0.606837606837607,0.313253012048193,0.26865671641791,143
11,6,0.651245551601424,0.520958083832335,0.700854700854701,0.253012048192771,0.208955223880597,179
12,6,0.672597864768683,0.526946107784431,0.760683760683761,0.240963855421687,0.134328358208955,214
13,6,0.683274021352313,0.535928143712575,0.769230769230769,0.240963855421687,0.119402985074627,278
14,6,0.701067615658363,0.526946107784431,0.783475783475783,0.216867469879518,0.104477611940299,265
15,6,0.729537366548043,0.535928143712575,0.806267806267806,0.204819277108434,0.134328358208955,331
16,6,0.725978647686833,0.544910179640719,0.803418803418803,0.216867469879518,0.149253731343284,368
17,6,0.715302491103203,0.547904191616767,0.794871794871795,0.228915662650602,0.0298507462686567,333
18,6,0.697508896797153,0.544910179640719,0.780626780626781,0.240963855421687,0.17910447761194,349
19,6,0.690391459074733,0.550898203592814,0.774928774928775,0.253012048192771,0.149253731343284,270
20,6,0.679715302491103,0.574850299401198,0.766381766381766,0.289156626506024,0.0597014925373134,246
21,6,0.676156583629893,0.580838323353294,0.763532763532764,0.301204819277108,0.0895522388059701,233
22,6,0.672597864768683,0.586826347305389,0.760683760683761,0.313253012048193,0.0746268656716418,236
23,6,0.672597864768683,0.577844311377246,0.760683760683761,0.301204819277108,0.0895522388059701,214
24,6,0.665480427046263,0.601796407185629,0.754985754985755,0.337349397590361,0.164179104477612,149
1,0,0.665480427046263,0.601796407185629,0.754985754985755,0.337349397590361,0.0298507462686567,149
2,0,0.661921708185053,0.598802395209581,0.752136752136752,0.337349397590361,0.0746268656716418,109
3,0,0.665480427046263,0.610778443113772,0.754985754985755,0.349397590361446,0.0597014925373134,77
4,0,0.669039145907473,0.610778443113772,0.757834757834758,0.349397590361446,0.119402985074627,53
5,0,0.661921708185053,0.598802395209581,0.752136752136752,0.337349397590361,0.149253731343284,46
6,0,0.661921708185053,0.622754491017964,0.752136752136752,0.373493975903614,0.104477611940299,67
7,0,0.658362989323843,0.61377245508982,0.749287749287749,0.36144578313253,0.119402985074627,159
8,0,0.658362989323843,0.619760479041916,0.749287749287749,0.373493975903614,0.104477611940299,374
9,0,0.661921708185053,0.640718562874252,0.752136752136752,0.397590361445783,0.134328358208955,701
10,0,0.679715302491103,0.619760479041916,0.766381766381766,0.349397590361446,0.119402985074627,387
11,0,0.693950177935943,0.574850299401198,0.777777777777778,0.27710843373494,0.0895522388059701,253
12,0,0.729537366548043,0.55688622754491,0.729344729344729,0.228915662650602,0.402985074626866,278
13,0,0.740213523131673,0.553892215568862,0.772079772079772,0.216867469879518,0.238805970149254,356
14,0,0.754448398576512,0.553892215568862,0.794871794871795,0.204819277108434,0.208955223880597,303
15,0,0.772241992882562,0.589820359281437,0.794871794871795,0.228915662650602,0.26865671641791,349
16,0,0.758007117437722,0.610778443113772,0.786324786324786,0.265060240963855,0.253731343283582,318
17,0,0.729537366548043,0.715568862275449,0.726495726495726,0.433734939759036,0.417910447761194,353
18,0,0.686832740213523,0.817365269461078,0.692307692307692,0.674698795180723,0.373134328358209,385
19,0,0.665480427046263,0.892215568862275,0.703703703703704,0.891566265060241,0.238805970149254,316
20,0,0.669039145907473,0.898203592814371,0.695156695156695,0.903614457831325,0.283582089552239,127
21,0,0.658362989323843,0.832335329341317,0.58974358974359,0.759036144578313,1,144
22,0,0.637010676156584,0.763473053892216,0.598290598290598,0.650602409638554,0.686567164179104,146
23,0,0.612099644128114,0.709580838323353,0.581196581196581,0.578313253012048,0.626865671641791,149
24,0,0.590747330960854,0.721556886227545,0.552706552706553,0.63855421686747,0.686567164179104,112
1,1,0.565836298932384,0.712574850299401,0.521367521367521,0.662650602409639,0.746268656716418,100
2,1,0.530249110320285,0.667664670658683,0.521367521367521,0.626506024096386,0.492537313432836,107
3,1,0.512455516014235,0.658682634730539,0.507122507122507,0.63855421686747,0.477611940298507,75
4,1,0.480427046263345,0.583832335329341,0.447293447293447,0.542168674698795,0.656716417910448,52
5,1,0.451957295373665,0.485029940119761,0.447293447293447,0.409638554216867,0.477611940298507,38
6,1,0.434163701067616,0.5,0.418803418803419,0.457831325301205,0.552238805970149,52
7,1,0.423487544483986,0.526946107784431,0.424501424501425,0.518072289156627,0.462686567164179,126
8,1,0.419928825622776,0.565868263473054,0.418803418803419,0.602409638554217,0.477611940298507,245
9,1,0.419928825622776,0.547904191616767,0.438746438746439,0.566265060240964,0.373134328358209,554
10,1,0.462633451957295,0.55688622754491,0.464387464387464,0.518072289156627,0.447761194029851,320
11,1,0.494661921708185,0.541916167664671,0.458689458689459,0.44578313253012,0.671641791044776,190
12,1,0.537366548042705,0.526946107784431,0.555555555555556,0.373493975903614,0.358208955223881,247
13,1,0.540925266903915,0.529940119760479,0.515669515669516,0.373493975903614,0.597014925373134,262
14,1,0.569395017793594,0.553892215568862,0.54985754985755,0.373493975903614,0.552238805970149,265
15,1,0.548042704626335,0.583832335329341,0.50997150997151,0.44578313253012,0.686567164179104,265
16,1,0.548042704626335,0.619760479041916,0.538461538461539,0.506024096385542,0.492537313432836,257
17,1,0.530249110320285,0.667664670658683,0.515669515669516,0.626506024096386,0.537313432835821,262
18,1,0.498220640569395,0.592814371257485,0.547008547008547,0.530120481927711,0.253731343283582,332
19,1,0.473309608540925,0.565868263473054,0.601139601139601,0.518072289156627,0.0895522388059701,558
20,1,0.459074733096085,0.568862275449102,0.58974358974359,0.542168674698795,0.0895522388059701,364
21,1,0.462633451957295,0.568862275449102,0.592592592592593,0.542168674698795,0.134328358208955,302
22,1,0.483985765124555,0.634730538922156,0.538461538461539,0.63855421686747,0.238805970149254,281
23,1,0.459074733096085,0.682634730538922,0.58974358974359,0.795180722891566,0.104477611940299,166
24,1,0.448398576512456,0.68562874251497,0.581196581196581,0.819277108433735,0.119402985074627,80
1,2,0.434163701067616,0.637724550898204,0.487179487179487,0.734939759036145,0.253731343283582,61
2,2,0.430604982206406,0.619760479041916,0.566951566951567,0.698795180722892,0.17910447761194,78
3,2,0.416370106761566,0.598802395209581,0.555555555555556,0.674698795180723,0.164179104477612,63
4,2,0.398576512455516,0.592814371257485,0.43019943019943,0.698795180722892,0.328358208955224,40
5,2,0.373665480427046,0.589820359281437,0.435897435897436,0.734939759036145,0.238805970149254,31
6,2,0.359430604982206,0.57185628742515,0.50997150997151,0.72289156626506,0.164179104477612,39
7,2,0.348754448398576,0.541916167664671,0.401709401709402,0.674698795180723,0.26865671641791,84
8,2,0.352313167259786,0.529940119760479,0.373219373219373,0.63855421686747,0.388059701492537,158
9,2,0.359430604982206,0.505988023952096,0.347578347578348,0.578313253012048,0.537313432835821,387
10,2,0.387900355871886,0.473053892215569,0.387464387464387,0.469879518072289,0.477611940298507,225
11,2,0.405693950177936,0.458083832335329,0.37037037037037,0.421686746987952,0.671641791044776,150
12,2,0.434163701067616,0.440119760479042,0.398860398860399,0.36144578313253,0.671641791044776,168
13,2,0.451957295373665,0.446107784431138,0.413105413105413,0.349397590361446,0.701492537313433,217
14,2,0.444839857651246,0.38622754491018,0.393162393162393,0.27710843373494,0.791044776119403,207
15,2,0.444839857651246,0.347305389221557,0.404558404558405,0.228915662650602,0.716417910447761,177
16,2,0.441281138790036,0.311377245508982,0.418803418803419,0.192771084337349,0.582089552238806,193
17,2,0.402135231316726,0.323353293413174,0.378917378917379,0.240963855421687,0.597014925373134,196
18,2,0.355871886120996,0.269461077844311,0.321937321937322,0.216867469879518,0.671641791044776,266
19,2,0.330960854092527,0.281437125748503,0.341880341880342,0.253012048192771,0.432835820895522,437
20,2,0.316725978647687,0.326347305389222,0.35042735042735,0.325301204819277,0.343283582089552,259
21,2,0.298932384341637,0.359281437125749,0.347578347578348,0.397590361445783,0.298507462686567,207
22,2,0.288256227758007,0.380239520958084,0.304843304843305,0.44578313253012,0.417910447761194,214
23,2,0.270462633451957,0.380239520958084,0.270655270655271,0.469879518072289,0.492537313432836,165
24,2,0.266903914590747,0.383233532934132,0.299145299145299,0.481927710843373,0.358208955223881,139
1,3,0.256227758007117,0.380239520958084,0.270655270655271,0.493975903614458,0.432835820895522,98
2,3,0.245551601423488,0.38622754491018,0.267806267806268,0.518072289156627,0.402985074626866,100
3,3,0.234875444839858,0.389221556886228,0.247863247863248,0.542168674698795,0.432835820895522,89
4,3,0.224199288256228,0.368263473053892,0.262108262108262,0.518072289156627,0.343283582089552,38
5,3,0.209964412811388,0.380239520958084,0.273504273504274,0.566265060240964,0.26865671641791,33
6,3,0.206405693950178,0.377245508982036,0.245014245014245,0.566265060240964,0.343283582089552,42
7,3,0.195729537366548,0.359281437125749,0.236467236467236,0.542168674698795,0.343283582089552,82
8,3,0.185053380782918,0.362275449101796,0.262108262108262,0.566265060240964,0.238805970149254,203
9,3,0.206405693950178,0.329341317365269,0.233618233618234,0.469879518072289,0.388059701492537,443
10,3,0.238434163701068,0.305389221556886,0.227920227920228,0.385542168674699,0.552238805970149,227
11,3,0.270462633451957,0.290419161676647,0.264957264957265,0.325301204819277,0.522388059701492,152
12,3,0.327402135231317,0.323353293413174,0.347578347578348,0.313253012048193,0.388059701492537,146
13,3,0.327402135231317,0.332335329341317,0.321937321937322,0.325301204819277,0.507462686567164,187
14,3,0.370106761565836,0.338323353293413,0.367521367521368,0.289156626506024,0.492537313432836,178
15,3,0.338078291814947,0.350299401197605,0.321937321937322,0.337349397590361,0.567164179104478,187
16,3,0.341637010676157,0.326347305389222,0.356125356125356,0.301204819277108,0.417910447761194,181
17,3,0.302491103202847,0.329341317365269,0.316239316239316,0.349397590361446,0.417910447761194,179
18,3,0.263345195729537,0.29940119760479,0.299145299145299,0.349397590361446,0.343283582089552,219
19,3,0.245551601423488,0.296407185628743,0.256410256410256,0.36144578313253,0.447761194029851,352
20,3,0.220640569395018,0.31437125748503,0.284900284900285,0.421686746987952,0.26865671641791,251
21,3,0.192170818505338,0.305389221556886,0.236467236467236,0.44578313253012,0.328358208955224,177
22,3,0.174377224199288,0.296407185628743,0.193732193732194,0.457831325301205,0.417910447761194,162
23,3,0.163701067615658,0.281437125748503,0.250712250712251,0.44578313253012,0.223880597014925,172
24,3,0.149466192170819,0.25748502994012,0.230769230769231,0.421686746987952,0.238805970149254,119
1,4,0.145907473309609,0.239520958083832,0.15954415954416,0.397590361445783,0.447761194029851,105
2,4,0.142348754448399,0.206586826347305,0.173789173789174,0.349397590361446,0.388059701492537,99
3,4,0.131672597864769,0.215568862275449,0.202279202279202,0.373493975903614,0.26865671641791,83
4,4,0.124555160142349,0.209580838323353,0.185185185185185,0.373493975903614,0.298507462686567,42
5,4,0.113879003558719,0.20059880239521,0.313390313390313,0.373493975903614,0.164179104477612,30
6,4,0.103202846975089,0.191616766467066,0.148148148148148,0.373493975903614,0.343283582089552,35
7,4,0.0960854092526691,0.18562874251497,0.299145299145299,0.373493975903614,0.134328358208955,92
8,4,0.0960854092526691,0.179640718562874,0.299145299145299,0.36144578313253,0.17910447761194,189
9,4,0.103202846975089,0.152694610778443,0.304843304843305,0.313253012048193,0.17910447761194,419
10,4,0.170818505338078,0.179640718562874,0.216524216524217,0.27710843373494,0.328358208955224,196
11,4,0.234875444839858,0.167664670658683,0.267806267806268,0.204819277108434,0.358208955223881,119
12,4,0.291814946619217,0.164670658682635,0.339031339031339,0.156626506024096,0.298507462686567,140
13,4,0.341637010676157,0.224550898203593,0.387464387464387,0.180722891566265,0.298507462686567,178
14,4,0.377224199288256,0.239520958083832,0.407407407407407,0.168674698795181,0.343283582089552,177
15,4,0.402135231316726,0.233532934131737,0.427350427350427,0.144578313253012,0.358208955223881,173
16,4,0.427046263345196,0.179640718562874,0.564102564102564,0.0843373493975904,0.164179104477612,177
17,4,0.402135231316726,0.176646706586826,0.467236467236467,0.0963855421686747,0.223880597014925,196
18,4,0.366548042704626,0.230538922155689,0.41025641025641,0.168674698795181,0.298507462686567,259
19,4,0.341637010676157,0.25748502994012,0.495726495726496,0.216867469879518,0.164179104477612,405
20,4,0.352313167259786,0.254491017964072,0.427350427350427,0.204819277108434,0.208955223880597,273
21,4,0.370106761565836,0.290419161676647,0.444444444444444,0.228915662650602,0.208955223880597,210
22,4,0.387900355871886,0.362275449101796,0.45014245014245,0.301204819277108,0.238805970149254,184
23,4,0.395017793594306,0.338323353293413,0.538461538461539,0.265060240963855,0.194029850746269,186
24,4,0.398576512455516,0.37125748502994,0.458689458689459,0.301204819277108,0.238805970149254,144
1,5,0.402135231316726,0.425149700598802,0.544159544159544,0.373493975903614,0.0746268656716418,152
2,5,0.405693950177936,0.383233532934132,0.547008547008547,0.313253012048193,0.134328358208955,168
3,5,0.402135231316726,0.398203592814371,0.544159544159544,0.337349397590361,0.104477611940299,145
4,5,0.405693950177936,0.434131736526946,0.547008547008547,0.385542168674699,0.119402985074627,77
5,5,0.409252669039146,0.473053892215569,0.54985754985755,0.44578313253012,0.119402985074627,47
6,5,0.405693950177936,0.523952095808383,0.547008547008547,0.542168674698795,0.0895522388059701,40
7,5,0.402135231316726,0.574850299401198,0.544159544159544,0.650602409638554,0.0895522388059701,42
8,5,0.402135231316726,0.595808383233533,0.544159544159544,0.698795180722892,0.119402985074627,43
9,5,0.409252669039146,0.622754491017964,0.54985754985755,0.746987951807229,0.0895522388059701,67
10,5,0.437722419928826,0.625748502994012,0.572649572649573,0.698795180722892,0.104477611940299,102
11,5,0.462633451957295,0.634730538922156,0.592592592592593,0.674698795180723,0.149253731343284,106
12,5,0.501779359430605,0.643712574850299,0.623931623931624,0.626506024096386,0.164179104477612,133
13,5,0.544483985765125,0.655688622754491,0.603988603988604,0.578313253012048,0.208955223880597,174
14,5,0.569395017793594,0.673652694610778,0.678062678062678,0.578313253012048,0.104477611940299,212
15,5,0.580071174377224,0.682634730538922,0.686609686609687,0.578313253012048,0.134328358208955,215
16,5,0.590747330960854,0.697604790419162,0.695156695156695,0.590361445783133,0.134328358208955,251
17,5,0.583629893238434,0.721556886227545,0.689458689458689,0.650602409638554,0.149253731343284,249
18,5,0.540925266903915,0.715568862275449,0.655270655270655,0.710843373493976,0.149253731343284,277
19,5,0.516014234875445,0.709580838323353,0.635327635327635,0.746987951807229,0.119402985074627,223
20,5,0.494661921708185,0.703592814371258,0.618233618233618,0.771084337349398,0.164179104477612,167
21,5,0.487544483985765,0.70059880239521,0.612535612535613,0.783132530120482,0.104477611940299,158
22,5,0.480427046263345,0.706586826347305,0.606837606837607,0.807228915662651,0.0597014925373134,156
23,5,0.476868327402135,0.703592814371258,0.603988603988604,0.807228915662651,0.104477611940299,168
24,5,0.476868327402135,0.703592814371258,0.603988603988604,0.807228915662651,0.104477611940299,131
1,6,0.501779359430605,0.712574850299401,0.623931623931624,0.783132530120482,0.134328358208955,149
2,6,0.508896797153025,0.715568862275449,0.62962962962963,0.771084337349398,0.149253731343284,150
3,6,0.505338078291815,0.712574850299401,0.555555555555556,0.771084337349398,0.238805970149254,111
4,6,0.491103202846975,0.703592814371258,0.615384615384615,0.783132530120482,0.17910447761194,79
5,6,0.483985765124555,0.697604790419162,0.60968660968661,0.783132530120482,0.17910447761194,48
6,6,0.480427046263345,0.694610778443114,0.606837606837607,0.783132530120482,0.164179104477612,29
7,6,0.476868327402135,0.697604790419162,0.541310541310541,0.795180722891566,0.208955223880597,49
8,6,0.498220640569395,0.709580838323353,0.621082621082621,0.783132530120482,0.119402985074627,59
9,6,0.512455516014235,0.712574850299401,0.564102564102564,0.759036144578313,0.238805970149254,81
10,6,0.558718861209964,0.724550898203593,0.601139601139601,0.698795180722892,0.253731343283582,118
11,6,0.615658362989324,0.724550898203593,0.715099715099715,0.602409638554217,0.104477611940299,134
12,6,0.676156583629893,0.733532934131737,0.763532763532764,0.530120481927711,0.119402985074627,174
13,6,0.740213523131673,0.739520958083832,0.780626780626781,0.457831325301205,0.208955223880597,226
14,6,0.765124555160142,0.766467065868264,0.834757834757835,0.469879518072289,0.0895522388059701,272
15,6,0.797153024911032,0.769461077844312,0.86039886039886,0.433734939759036,0.134328358208955,304
16,6,0.822064056939502,0.781437125748503,0.84045584045584,0.421686746987952,0.26865671641791,353
17,6,0.793594306049822,0.775449101796407,0.857549857549858,0.44578313253012,0.164179104477612,366
18,6,0.779359430604982,0.778443113772455,0.846153846153846,0.469879518072289,0.194029850746269,302
19,6,0.772241992882562,0.781437125748503,0.84045584045584,0.481927710843373,0.164179104477612,250
20,6,0.758007117437722,0.775449101796407,0.829059829059829,0.493975903614458,0.149253731343284,208
21,6,0.743772241992883,0.787425149700599,0.817663817663818,0.530120481927711,0.0597014925373134,210
22,6,0.733096085409253,0.790419161676647,0.809116809116809,0.55421686746988,0.0895522388059701,213
23,6,0.729537366548043,0.787425149700599,0.806267806267806,0.55421686746988,0.0895522388059701,196
24,6,0.740213523131673,0.796407185628743,0.814814814814815,0.55421686746988,0.0746268656716418,144
1,0,0.740213523131673,0.811377245508982,0.814814814814815,0.578313253012048,0.134328358208955,171
2,0,0.761565836298932,0.847305389221557,0.831908831908832,0.614457831325301,0.134328358208955,122
3,0,0.790035587188612,0.898203592814371,0.814814814814815,0.674698795180723,0.253731343283582,74
4,0,0.807829181494662,0.92814371257485,0.829059829059829,0.710843373493976,0.26865671641791,58
5,0,0.811387900355872,0.949101796407186,0.829059829059829,0.746987951807229,0.283582089552239,38
6,0,0.807829181494662,0.982035928143713,0.797720797720798,0.831325301204819,0.447761194029851,55
7,0,0.790035587188612,0.988023952095808,0.854700854700855,0.879518072289157,0.149253731343284,82
8,0,0.779359430604982,0.967065868263473,0.846153846153846,0.855421686746988,0.164179104477612,209
9,0,0.772241992882562,0.967065868263473,0.797720797720798,0.867469879518072,0.253731343283582,444
10,0,0.782918149466192,0.955089820359282,0.792022792022792,0.819277108433735,0.328358208955224,303
11,0,0.800711743772242,0.934131736526946,0.806267806267806,0.734939759036145,0.343283582089552,212
12,0,0.854092526690391,0.913173652694611,0.868945868945869,0.602409638554217,0.283582089552239,254
13,0,0.850533807829181,0.892215568862275,0.854700854700855,0.566265060240964,0.343283582089552,311
14,0,0.886120996441281,0.853293413173653,0.891737891737892,0.457831325301205,0.313432835820896,309
15,0,0.896797153024911,0.736526946107784,0.911680911680912,0.289156626506024,0.253731343283582,306
16,0,0.900355871886121,0.730538922155689,0.943019943019943,0.27710843373494,0.134328358208955,349
17,0,0.864768683274021,0.733532934131737,0.914529914529915,0.313253012048193,0.119402985074627,365
18,0,0.818505338078292,0.736526946107784,0.877492877492878,0.36144578313253,0.194029850746269,455
19,0,0.790035587188612,0.787425149700599,0.854700854700855,0.469879518072289,0.17910447761194,555
20,0,0.765124555160142,0.802395209580838,0.834757834757835,0.530120481927711,0.194029850746269,444
21,0,0.754448398576512,0.802395209580838,0.826210826210826,0.542168674698795,0.119402985074627,321
22,0,0.740213523131673,0.802395209580838,0.772079772079772,0.566265060240964,0.238805970149254,334
23,0,0.718861209964413,0.799401197604791,0.797720797720798,0.590361445783133,0.0895522388059701,333
24,0,0.697508896797153,0.808383233532934,0.780626780626781,0.63855421686747,0.17910447761194,230
1,1,0.676156583629893,0.772455089820359,0.763532763532764,0.602409638554217,0.104477611940299,212
2,1,0.651245551601424,0.799401197604791,0.743589743589744,0.698795180722892,0.104477611940299,207
3,1,0.644128113879004,0.781437125748503,0.737891737891738,0.674698795180723,0.0895522388059701,141
